facility,facility_name,betweenness,pagerank,clustering_coeff,in_degree,out_degree,weighted_in_degree,weighted_out_degree,in_legs,in_excess_minutes,in_late_legs,out_legs,out_excess_minutes,out_late_legs,legs_touched,late_legs_touched,excess_minutes_touched,sla_contribution_pct,betweenness_score,weighted_in_degree_score,weighted_out_degree_score,excess_minutes_touched_score,chokepoint_score
IND628613AAA,Peikulam_SriVnktpm_D (Tamil Nadu),9.854633210551903e-06,0.0008716572137671985,0.0,1,1,12,10,12.0,0.0,0.0,10.0,6.934042553191503,1.0,22.0,1.0,6.934042553191503,0.0012641552230047387,6.999179540620516e-05,0.017467248908296942,0.01303780964797914,0.00020980995337050375,0.0061779613279900145
IND322201AAA,Gangapur_Ward6DPP_D (Rajasthan),3.339625699131478e-05,0.0007164121218046648,0.0,1,1,12,9,12.0,5.459679144385007,3.0,10.0,25.792500000000004,1.0,22.0,4.0,31.25217914438501,0.005697629513027732,0.00023719441776547305,0.017467248908296942,0.011734028683181226,0.0009456270564696892,0.006159680328630972
IND814101AAB,Dumka_Dudhani_D (Jharkhand),0.0007932979734494283,0.0013738062730194367,0.0,1,1,8,7,8.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.005634339530199516,0.011644832605531296,0.009126466753585397,0.0,0.006126278707393169
IND251309AAB,Budhana_Busstand_D (Uttar Pradesh),0.0007785160236336004,0.0004379594628337477,0.0,1,1,9,6,9.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.005529351837090209,0.013100436681222707,0.007822685788787484,0.0,0.006119897636983611
IND524132AAA,Venktagiri_TirupthiRd_D (Andhra Pradesh),4.927316605275952e-06,0.0009757475433468439,0.0,1,1,11,11,11.0,3.455714285714336,2.0,11.0,0.0,0.0,22.0,2.0,3.455714285714336,0.0006300162178103694,3.499589770310258e-05,0.01601164483260553,0.014341590612777053,0.00010456285025447325,0.0061090363658362215
IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),0.00040568240050105337,0.0005296145298801853,0.19166375898650773,1,1,8,9,8.0,53.27549194991062,4.0,9.0,0.25584415584415865,1.0,17.0,5.0,53.531336105754775,0.009759374508217428,0.002881328910888779,0.011644832605531296,0.011734028683181226,0.001619748803970022,0.006089174577546083
IND584101AAA,Raichur_LSRoad_DC (Karnataka),0.0,0.0006961214230193702,0.1348566818263326,1,1,10,9,12.0,0.0,0.0,12.0,109.61939393939393,2.0,24.0,2.0,109.61939393939393,0.019984868614242503,0.0,0.01455604075691412,0.011734028683181226,0.0033168587810787744,0.006087228583288763
IND207001AAA,Etah_CivlLine_D (Uttar Pradesh),0.0007796109828792173,0.0004379594628337477,0.0,1,1,6,6,6.0,110.14173553719004,3.0,6.0,0.0,0.0,12.0,3.0,110.14173553719004,0.020080097458597186,0.005537128703246453,0.008733624454148471,0.007822685788787484,0.003332663770078537,0.006082423037243084
IND614616AAA,Aranthangi_HsptlRod_D (Tamil Nadu),3.2848777368506348e-06,0.0004379594628337477,0.0,1,1,11,11,11.0,0.0,0.0,11.0,0.3062500000000057,1.0,22.0,1.0,0.3062500000000057,5.583287585493943e-05,2.3330598468735058e-05,0.01601164483260553,0.014341590612777053,9.266498976148324e-06,0.0060811294232846124
IND614804AAA,Peravurani_SH71_D (Tamil Nadu),2.1899184912337564e-06,0.0003149399203865224,0.0,1,1,11,11,11.0,0.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,1.555373231249004e-05,0.01601164483260553,0.014341590612777053,0.0,0.006076090895385889
IND574202AAA,Puttur_Darbe_DC (Karnataka),0.0011978854147048647,0.0007891550313025861,0.0,1,1,5,6,5.0,9.822368421052644,2.0,6.0,0.0,0.0,11.0,2.0,9.822368421052644,0.001790730046217468,0.00850789157493205,0.00727802037845706,0.007822685788787484,0.0002972047899331731,0.006072204482158419
IND341512AAA,Parbatsar_AjmhwDPP_D (Rajasthan),0.0016019253763374928,0.0006605327144813464,0.0,1,1,4,3,4.0,15.505644682115289,1.0,3.0,1.375000000000007,1.0,7.0,2.0,16.880644682115296,0.0030775344943277366,0.011377555186586463,0.005822416302765648,0.003911342894393742,0.0005107738013503416,0.006056589605074726
IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),2.7373981140421953e-06,0.0005671159383033131,0.0,1,1,11,10,11.0,0.0,0.0,11.0,27.865277777777777,3.0,22.0,3.0,27.865277777777777,0.00508015867699605,1.9442165390612546e-05,0.01601164483260553,0.01303780964797914,0.0008431463444828134,0.0060274822401243525
IND574216AAA,Dhrmsthala_Beltngdi_D (Karnataka),0.0007785160236336004,0.0004379594628337477,0.0,1,1,10,4,11.0,11.808333333333337,1.0,5.0,5.859101654846356,1.0,16.0,2.0,17.667434988179693,0.00322097536120892,0.005529351837090209,0.01455604075691412,0.005215123859191656,0.0005345804676869588,0.006023151183124468
IND689101AAA,Tiruvalla_TKRoad_D (Kerala),0.0008151971583617658,0.0015189105476171656,0.0,1,1,10,4,10.0,4.32517948717949,2.0,5.0,0.0,0.0,15.0,2.0,4.32517948717949,0.0007885296632098566,0.005789876853324416,0.01455604075691412,0.005215123859191656,0.0001308710899252432,0.0060134075943660105
IND521001AAA,Machilipatnam_DC (Andhra Pradesh),0.0003881630525711833,0.0007622614280704517,0.16530619065945568,1,1,13,4,14.0,26.748666666666693,4.0,5.0,0.0,0.0,19.0,4.0,26.748666666666693,0.004876587707053487,0.002756899052388859,0.018922852983988356,0.005215123859191656,0.0008093599747918207,0.005994850030670058
IND363330AAB,Halvad_CrossRD_D (Gujarat),0.0007932979734494283,0.0005290818876354955,0.0,1,1,7,7,7.0,10.166666666666686,1.0,7.0,6.862962962962968,2.0,14.0,3.0,17.029629629629653,0.00310469615336063,0.005634339530199516,0.010189228529839884,0.009126466753585397,0.0005152817813131278,0.005963978337583169
IND402107AAA,Pen_BljiMrkt_D (Maharashtra),5.474796228084391e-07,0.0011275920197874245,0.1806001514718959,1,1,8,11,8.0,79.41355439994598,2.0,11.0,20.717708333333306,3.0,19.0,5.0,100.13126273327929,0.01825507383309519,3.88843307812251e-06,0.011644832605531296,0.014341590612777053,0.0030297673260354418,0.005956087426747873
IND110037AAB,Del_B_RPC (Delhi),0.0,0.00024258554855921527,0.0,1,0,11,0,11.0,363.8901315789473,6.0,0.0,0.0,0.0,11.0,6.0,363.8901315789473,0.06634133074705163,0.0,0.01601164483260553,0.0,0.011010571532103613,0.00595497184954701
IND641664AAA,Tirpur_Palladam_DC (Tamil Nadu),1.3686990570210978e-05,0.0006238399093410362,0.05035865697518801,2,1,10,11,10.0,0.0,0.0,11.0,16.543174342105274,2.0,21.0,2.0,16.543174342105274,0.003016009793597929,9.721082695306273e-05,0.01455604075691412,0.014341590612777053,0.0005005626387048454,0.005938690723048018
IND421301AAA,Mumbai_Kalyan West _Dc (Maharashtra),0.0,0.0005480536041895982,0.0,1,1,10,7,10.0,90.73636363636365,6.0,7.0,68.13250000000005,5.0,17.0,11.0,158.8688636363637,0.028963609928568914,0.0,0.01455604075691412,0.009126466753585397,0.004807047060336929,0.005938263267184136
IND636705AAB,Dharmapuri_Central_D_2 (Tamil Nadu),0.00038871053219399174,0.0004951959463212599,0.045989829276896654,2,2,9,9,9.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0027607874854669815,0.013100436681222707,0.011734028683181226,0.0,0.005933168692794231
IND400072AAA,Mumbai_Tejpal_M (Maharashtra),0.0,0.00037288285042569894,0.0,1,0,15,0,15.0,176.9,6.0,1.0,27.650000000000006,1.0,16.0,7.0,204.55,0.03729180328531477,0.0,0.021834061135371178,0.0,0.006189264867170953,0.005914128443866974
IND626138AAA,Maharajapuram_Krsnakcl_D (Tamil Nadu),3.2848777368506348e-06,0.0025431187378800874,0.0,1,1,9,11,9.0,0.0,0.0,11.0,54.96418650793652,1.0,20.0,1.0,54.96418650793652,0.010020599515968325,2.3330598468735058e-05,0.013100436681222707,0.014341590612777053,0.0016631039281652564,0.005912347150305323
IND853204AAA,Naugchia_Vijayght_D (Bihar),0.00020366241968473934,0.0003987263878751285,0.20305445240024184,1,1,5,11,7.0,71.38069387755107,5.0,11.0,70.23750000000001,2.0,18.0,7.0,141.61819387755108,0.02581861563286826,0.0014464971050615735,0.00727802037845706,0.014341590612777053,0.004285077056556008,0.005901465449157375
IND621802AAA,Jayamkondan_Chithbrm_D (Tamil Nadu),4.379836982467513e-06,0.0006314452445443021,0.0,1,1,12,9,12.0,3.2013282732447976,1.0,10.0,0.9178571428571516,1.0,22.0,2.0,4.119185416101949,0.0007509745892594052,3.110746462498008e-05,0.017467248908296942,0.011734028683181226,0.0001246381304191775,0.005882302663519172
IND126112AAA,Safidon_HatRDDPP_D (Haryana),0.0,0.00017023117673190812,0.0,0,1,0,14,0.0,0.0,0.0,14.0,294.7852171979244,4.0,14.0,4.0,294.7852171979244,0.053742714892025346,0.0,0.0,0.018252933507170794,0.00891959808440221,0.005880486222534712
IND626117AAA,Rajpalayam_AshkTalk_D (Tamil Nadu),1.2592031324594098e-05,0.00276345424338464,0.0,1,1,12,9,12.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,8.943396079681771e-05,0.017467248908296942,0.011734028683181226,0.0,0.005871557404574521
IND586101AAA,Bijapur_KirtiNgr_D (Karnataka),0.0007796109828792173,0.0004379594628337477,0.0,1,1,8,4,8.0,0.0,0.0,4.0,73.13333333333334,1.0,12.0,1.0,73.13333333333334,0.013333042680352092,0.005537128703246453,0.011644832605531296,0.005215123859191656,0.002212865170467379,0.005863202631697693
IND277303AAC,Sikandarpur_Central_D_3 (Uttar Pradesh),1.149707207897722e-05,0.0008173032366357985,0.0,1,1,14,6,14.0,25.128631578947363,1.0,6.0,0.0,0.0,20.0,1.0,25.128631578947363,0.004581236791352988,8.165709464057269e-05,0.020378457059679767,0.007822685788787484,0.000760341024647575,0.0058588938089795435
IND673121AAA,Kalpetta_Ward19_D (Kerala),1.0949592456168782e-06,0.0005058606484674518,0.18668249826185657,1,1,11,8,11.0,45.500000000000014,4.0,8.0,27.708684863523573,1.0,19.0,5.0,73.20868486352359,0.013346780125676472,7.77686615624502e-06,0.01601164483260553,0.010430247718383311,0.0022151451537403884,0.005844886701787552
IND523226AAA,Chimkurthy_MSRClgRd_D (Andhra Pradesh),0.0012203320792400108,0.0003504073110937175,0.0,1,1,4,6,4.0,10.747368421052634,1.0,6.0,0.0,0.0,10.0,1.0,10.747368421052634,0.0019593681202283004,0.008667317331135073,0.005822416302765648,0.007822685788787484,0.0003251933990856203,0.005843879833979307
IND203396AAB,Pahasu_Kanongyn_D (Uttar Pradesh),6.5697554737012695e-06,0.0005425375147555801,0.0,1,1,9,11,9.0,32.64285714285717,2.0,11.0,12.065625000000011,1.0,20.0,3.0,44.70848214285718,0.008150867373534284,4.6661196937470115e-05,0.013100436681222707,0.014341590612777053,0.0013527872783736293,0.005842933697321475
IND603102AAA,Kalpakkam_Sadras_D (Tamil Nadu),0.0003881630525711833,0.0005092748949689315,0.0,1,1,4,12,4.0,0.0,0.0,12.0,75.79666374012291,1.0,16.0,1.0,75.79666374012291,0.01381859825900667,0.002756899052388859,0.005822416302765648,0.01564537157757497,0.0022934521043046353,0.005831835270480383
IND141003AAB,Ludhiana_GillChwk_DC (Punjab),0.0,0.00017023117673190812,0.0,0,2,0,22,0.0,0.0,0.0,22.0,11.795454545454554,2.0,22.0,2.0,11.795454545454554,0.0021504462017597806,0.0,0.0,0.028683181225554105,0.0003569063427547973,0.0058258628307995206
IND410206AAA,Jasai_JNPT_D (Maharashtra),0.0003892580118168002,0.0003149399203865224,0.0,1,1,9,6,10.0,30.46190476190477,4.0,6.0,58.462857142857146,2.0,16.0,6.0,88.92476190476191,0.016212000626476823,0.0027646759185451044,0.013100436681222707,0.007822685788787484,0.0026906815188398182,0.005824931445202779
IND621010AAA,Thuraiyur_Mthrapuri_D (Tamil Nadu),2.7373981140421953e-06,0.0003149399203865224,0.0,1,1,10,11,10.0,0.0,0.0,11.0,4.450000000000017,1.0,21.0,1.0,4.450000000000017,0.0008112858695656385,1.9442165390612546e-05,0.01455604075691412,0.014341590612777053,0.00013464790349015324,0.0058199930076974875
IND783370AAC,Kokrajhar_PigonDPP_D (Assam),4.927316605275952e-06,0.0005425375147555801,0.0,1,1,9,8,9.0,53.082500000000046,4.0,8.0,91.92307692307696,3.0,17.0,7.0,145.005576923077,0.02643617428447307,3.499589770310258e-05,0.013100436681222707,0.010430247718383311,0.004387572343162335,0.005815278529907874
IND700136AAG,Kolkata_Narynpur_C (West Bengal),0.0,0.00017023117673190812,0.0,0,1,0,16,0.0,0.0,0.0,16.0,216.86260094681148,8.0,16.0,8.0,216.86260094681148,0.039536531187730185,0.0,0.0,0.020860495436766623,0.0065618190029010735,0.0058125538380785925
IND203135AAA,Jewar_SJRoad_D (Uttar Pradesh),5.474796228084391e-06,0.0004379594628337477,0.0,1,1,11,9,11.0,0.0,0.0,11.0,32.64285714285717,2.0,22.0,2.0,32.64285714285717,0.0059511660094943115,3.888433078122509e-05,0.01601164483260553,0.011734028683181226,0.000987706129935792,0.005809670751414729
IND303002AAA,Achrol_BgwriDPP_D (Rajasthan),0.0007785160236336004,0.0004379594628337477,0.0,1,1,6,7,6.0,0.0,0.0,7.0,39.64166666666668,1.0,13.0,1.0,39.64166666666668,0.00722712899161747,0.005529351837090209,0.008733624454148471,0.009126466753585397,0.0011994757994431774,0.005807160334389141
IND816107AAA,Pakur_Hatpada_D (Jharkhand),0.0007757786255195582,0.0013324412588614234,0.0,1,1,7,7,7.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.005509909671699596,0.010189228529839884,0.009126466753585397,0.0,0.005791607441779914
IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),1.0949592456168782e-06,0.0004379594628337477,0.0,1,1,10,11,10.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,7.77686615624502e-06,0.01455604075691412,0.014341590612777053,0.0,0.0057822481770929204
IND781022AAA,Guwahati_Sixmile (Assam),0.0,0.00039607391950213425,0.0,1,1,7,10,7.0,10.0864864864865,1.0,10.0,139.23843137254903,4.0,17.0,5.0,149.32491785903554,0.027223639513052747,0.0,0.010189228529839884,0.01303780964797914,0.004518266770462562,0.005774974328179446
IND829121AAA,Peterbar_GagiDPP_D (Jharkhand),0.0,0.00017023117673190812,0.0,0,1,0,6,2.0,0.4928571428571473,1.0,6.0,553.5238095238096,5.0,8.0,6.0,554.0166666666668,0.1010035714989936,0.0,0.0,0.007822685788787484,0.016763411834892012,0.0057553901164805
IND362560AAA,Una_Mamlatdr_DC (Gujarat),1.9161786798295368e-05,0.0009485969361818839,0.0,1,1,12,8,12.0,10.693697478991623,3.0,8.0,0.0,0.0,20.0,3.0,10.693697478991623,0.0019495832939585534,0.00013609515773428782,0.017467248908296942,0.010430247718383311,0.00032356942609082105,0.005708024987065757
IND787057AAA,Dhemaji_WardNo3_D (Assam),5.474796228084391e-07,0.0003149399203865224,0.0,1,1,8,10,8.0,48.56215384615385,3.0,10.0,53.17600000000002,5.0,18.0,8.0,101.73815384615386,0.01854802845192794,3.88843307812251e-06,0.011644832605531296,0.01303780964797914,0.0030783885663692666,0.005707486543871747
IND643231AAA,Coonoor_Fairybnk_D (Tamil Nadu),1.6424388684253173e-05,0.0005323545552906695,0.0,1,1,11,9,11.0,0.24795081967212695,1.0,9.0,15.042857142857159,2.0,20.0,3.0,15.290807962529286,0.0027876890863464524,0.00011665299234367528,0.01601164483260553,0.011734028683181226,0.00046266859209552854,0.005705630398501521
IND561207AAB,Bagepalli_TBCross_D (Karnataka),0.0004084197986150956,0.0005871728127323346,0.0,1,1,8,9,8.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,0.002900771076279392,0.011644832605531296,0.011734028683181226,0.0,0.005691042134440292
IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),0.00038980549143960864,0.0004931763891085688,0.0,1,2,6,6,7.0,165.11188811188828,5.0,7.0,20.400000000000034,2.0,14.0,7.0,185.5118881118883,0.033820937856542964,0.0027685643516232265,0.008733624454148471,0.007822685788787484,0.0056132105183742806,0.0056835622012488905
IND387001AAA,Nadiad_DC (Gujarat),0.00040568240050105337,0.0009523354840138514,0.14462072574010376,1,1,6,9,6.0,46.202097902097904,1.0,9.0,25.56200000000002,3.0,15.0,4.0,71.76409790209792,0.01308341540901054,0.002881328910888779,0.008733624454148471,0.011734028683181226,0.002171434905253832,0.00564485447259047
IND247776AAA,Shamli_KarnalRd_D (Uttar Pradesh),0.00038980549143960864,0.0003149399203865224,0.0,1,1,8,9,8.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0027685643516232265,0.011644832605531296,0.011734028683181226,0.0,0.005644769780810634
IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),0.0008108173213792983,0.0005383543491331317,0.0,1,1,7,6,7.0,0.041666666666671404,1.0,6.0,0.49458041958043,1.0,13.0,2.0,0.5362470862471014,9.776397385798155e-05,0.005758769388699436,0.010189228529839884,0.007822685788787484,1.622574065525288e-05,0.005622008584934089
IND123401AAB,Rewari_YuktiDPP_D (Haryana),5.474796228084391e-07,0.0003149399203865224,0.0,1,1,10,10,10.0,11.216176470588223,1.0,10.0,0.0,0.0,20.0,1.0,11.216176470588223,0.0020448371867736598,3.88843307812251e-06,0.01455604075691412,0.01303780964797914,0.00033937857234613147,0.005604975675642528
IND523316AAB,Markapur_VidyaNgr_D (Andhra Pradesh),0.0008146496787389574,0.0004681052765876772,0.0,1,1,6,7,7.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.005785988420246294,0.008733624454148471,0.009126466753585397,0.0,0.005597114188632976
IND624101AAA,Kodaikanal_Athithnr_DC (Tamil Nadu),4.379836982467513e-06,0.0005290115954034205,0.0,1,1,12,8,12.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,3.110746462498008e-05,0.017467248908296942,0.010430247718383311,0.0,0.005590386937954794
IND743347AAA,Kakdwip_KlngrDPP_D (West Bengal),0.0003881630525711833,0.0006736950962170557,0.23452760934502695,1,1,8,4,8.0,22.81752136752138,2.0,4.0,142.62433862433872,4.0,12.0,6.0,165.4418599918601,0.03016194230248367,0.002756899052388859,0.011644832605531296,0.005215123859191656,0.0050059324938012,0.0055883890847309905
IND721253AAC,ChandroknaRD_Central_DPP_3 (West Bengal),0.0003892580118168002,0.0003149399203865224,0.0,1,1,5,9,5.0,0.0,0.0,9.0,105.31275510204087,4.0,14.0,4.0,105.31275510204087,0.019199719123440904,0.0027646759185451044,0.00727802037845706,0.011734028683181226,0.003186548693317233,0.005566683557147753
IND630002AAA,Karaikudi_Sbrmnprm_D (Tamil Nadu),3.2848777368506348e-06,0.0005425375147555801,0.0,1,1,11,9,11.0,0.3062500000000057,1.0,9.0,0.0,0.0,20.0,1.0,0.3062500000000057,5.583287585493943e-05,2.3330598468735058e-05,0.01601164483260553,0.011734028683181226,9.266498976148324e-06,0.005559617037365447
IND695572AAB,Kallikkad_Mutyvila_D (Kerala),1.0949592456168782e-06,0.0004379594628337477,0.0,1,1,11,9,13.0,0.0,0.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,7.77686615624502e-06,0.01601164483260553,0.011734028683181226,0.0,0.005551856606312038
IND742137AAA,Kandi_DohalDPP_D (West Bengal),0.0015668866804777527,0.0010927784898707815,0.0,1,1,3,3,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.01112869546958662,0.004366812227074236,0.003911342894393742,0.0,0.0055506744386489126
IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),0.00038871053219399174,0.0004515014936916884,0.0,2,1,9,5,9.0,86.03783455442586,2.0,7.0,0.0,0.0,16.0,2.0,86.03783455442586,0.015685680768995878,0.0027607874854669815,0.013100436681222707,0.00651890482398957,0.0026033289985586652,0.005540976170595565
IND608301AAA,Lalpet_PriyrNGR_D (Tamil Nadu),2.7373981140421953e-06,0.00070703135486663,0.0,1,1,9,11,9.0,0.9178571428571516,1.0,11.0,0.0,0.0,20.0,1.0,0.9178571428571516,0.00016733584950109974,1.9442165390612546e-05,0.013100436681222707,0.014341590612777053,2.7772480896444286e-05,0.005502153336910777
IND425406AAA,Shindkheda_KakaCplx_D (Maharashtra),0.0011787236279065694,0.0007798503315226108,0.0,1,1,6,3,8.0,2.538986770804968,2.0,5.0,0.0,0.0,13.0,2.0,2.538986770804968,0.00046288631239733773,0.008371796417197763,0.008733624454148471,0.003911342894393742,7.682454959058918e-05,0.005478328353125307
IND395009AAA,Surat_Central_D_12 (Gujarat),0.0,0.00044213495065482483,0.0,1,1,4,9,4.0,11.803101851851864,2.0,9.0,246.42500000000013,8.0,13.0,10.0,258.228101851852,0.04707793486677825,0.0,0.005822416302765648,0.011734028683181226,0.00781345450260528,0.005464652622840694
IND518206AAA,Betamcherla_CmtNgRod_D (Andhra Pradesh),0.0011803660667749946,0.0009692000879319931,0.0,1,1,6,3,6.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.008383461716432129,0.008733624454148471,0.003911342894393742,0.0,0.005463205070459688
IND638401AAA,Sathyamangalam_Mlydpthr_D (Tamil Nadu),5.474796228084391e-06,0.0004665139410072583,0.0,1,1,9,10,9.0,23.176744186046506,1.0,10.0,5.832000000000001,1.0,19.0,2.0,29.008744186046506,0.005288625674603103,3.888433078122509e-05,0.013100436681222707,0.01303780964797914,0.0008777453005692852,0.005460695106756119
IND370615AAB,Nakhatrana_ClgRDDPP_D (Gujarat),0.0,0.0010022323564790577,0.0,1,1,6,3,7.0,0.0,0.0,3.0,387.48007812500003,2.0,10.0,2.0,387.48007812500003,0.07064204766764066,0.0,0.008733624454148471,0.003911342894393742,0.011724355092973447,0.005460082242951804
IND635601AAB,Tiruppattur_KoilStrt_D (Tamil Nadu),0.0,0.0005180753207119142,0.0,1,1,7,7,7.0,0.0,0.0,7.0,210.47916666666677,5.0,14.0,5.0,210.47916666666677,0.03837275814710496,0.0,0.010189228529839884,0.009126466753585397,0.006368669330341825,0.005455306389270513
IND132001AAA,Karnal (Haryana),0.0,0.0002529218873916877,0.0,1,0,4,0,4.0,0.0,0.0,5.0,565.5992760617761,3.0,9.0,3.0,565.5992760617761,0.10311521359673526,0.0,0.005822416302765648,0.0,0.017113877918486804,0.00544295274017483
IND635001AAA,Krishnagiri_BnglorRd_D (Tamil Nadu),0.00040513492087824494,0.0004241196633227687,0.0955451878671179,2,2,8,8,8.0,2.4979198376458953,1.0,8.0,0.0,0.0,16.0,1.0,2.4979198376458953,0.00045539934103141594,0.002877440477810657,0.011644832605531296,0.010430247718383311,7.558194814055787e-05,0.005441015719051791
IND321022AAA,Kaman_BsstdDPP_D (Rajasthan),0.0003892580118168002,0.0003149399203865224,0.0,1,1,6,7,6.0,12.354700413223156,1.0,7.0,100.1571285140563,4.0,13.0,5.0,112.51182892727945,0.020512192577008523,0.0027646759185451044,0.008733624454148471,0.009126466753585397,0.0034043779512136847,0.005390749300840981
IND110014AAA,Delhi_Bhogal (Delhi),0.0,0.0021256647307180674,0.0,1,1,9,9,9.0,19.300000000000008,4.0,9.0,36.55000000000003,5.0,18.0,9.0,55.85000000000004,0.010182093441627139,0.0,0.013100436681222707,0.011734028683181226,0.0016899068336910191,0.005389369781303542
IND591304AAA,Athani_VikrmMah_D (Karnataka),0.00039035297106241706,0.0003149399203865224,0.0,1,1,8,8,8.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.002772452784701349,0.011644832605531296,0.010430247718383311,0.0,0.0053853745394283935
